lev,roa,size,mb,bign,loss,salesgrowth,fraud_year_tplus1,cash
0,0.275,6.2576,3.068,0,0,0.2427,0,0.1513
0,0.0405,6.2325,1.2449,1,0,0.2679,0,0.3474
0,0.1027,6.6491,1.7604,1,0,0.3336,0,0.48
0,0.1484,7.0375,2.0748,1,0,0.1808,0,0.4431
0,0.0616,5.4374,1.4397,1,0,-0.0236,0,0.1452
0,0.0685,5.7055,1.4587,1,0,0.2881,0,0.1089
0,0.0253,5.9362,1.0966,1,0,0.07,0,0.1673
0.0242,0.0061,6.4076,1.2004,1,0,0.4528,0,0.1725
0.0364,0.0195,6.8413,1.7128,1,0,0.2769,0,0.0842
0.0468,0.0339,7.0407,1.8693,1,0,0.1197,0,0.0531
0.1956,0.0088,2.1345,0.6611,0,1,0.3348,0,0.0785
0.0738,0.0176,6.9526,1.4866,0,0,0.2162,0,0.077
0.2657,0.0867,4.1579,1.4624,1,0,0.0029,0,0.206
0.3524,0.0893,4.4692,1.8611,1,0,0.0049,0,0.1984
0.0326,0.0172,5.0256,1.2283,0,0,0.19,0,0.1041
0.0739,0.0215,5.9823,2.0309,0,0,0.1389,0,0.0329
0.5541,0.0425,4.8713,1.0343,1,0,0.1216,0,0.1225
0.3244,0.0582,5.524,1.2902,1,0,0.5034,0,0.1384
0.483,0.1477,8.7817,16.2844,1,0,0.4575,0,0.6584
0.4623,0.0432,7.947,16.0247,1,0,0.024,0,0.6347
0,0.2718,6.6884,5.154,1,0,0.6468,0,0.337
0.1824,0.0688,4.4589,0.8767,1,0,0.0107,0,0.0256
0.1744,0.0248,3.5721,0.1751,1,0,-0.0322,0,0.0311
0.0056,0.4309,5.4261,4.698,1,0,0.7165,0,0.4938
0,0.3456,5.9655,5.5086,1,0,0.3113,0,0.3971
0,0.1031,4.403,1.2091,1,0,0.3204,0,0.0003
0.0044,0.0487,3.2233,0.4294,1,0,0.0139,0,0.0003
0,0.062,4.7519,1.534,1,0,0.193,0,0.0002
0,0.0236,4.769,1.5114,1,0,0.0207,0,0.0007
0.1327,0.1079,3.5352,1.3045,1,0,0.006,0,0.0847
0.1386,0.092,3.5852,1.4417,1,1,0.3702,0,0.0548
0.6664,0.0096,3.4131,16.2844,1,0,0.2789,0,0.196
0.6722,0.0128,2.9098,2.6182,1,0,0.3611,0,0.06
0.0779,0.1446,3.2539,1.9149,1,0,1.1804,0,0.0022
0.0309,0.027,4.46,3.2407,0,0,-0.009,0,0.054
0.0519,0.3032,5.8245,5.281,1,0,0.2903,0,0.1526
0.1649,0.2731,5.8117,4.1562,1,0,0.2166,0,0.067
0.0906,0.1629,5.8475,3.1332,1,0,0.0014,0,0.0016
0.0046,0.6394,5.3312,3.7968,1,0,1.6444,0,0.515
0.2545,0.1044,5.7347,1.1176,1,0,1.4418,0,0.0616
0.3986,0.101,6.5488,3.0639,1,0,0.4954,1,0.0132
0.6372,0.0759,6.1683,0.1751,1,0,-0.0533,0,0.1476
0.2751,0.0806,5.359,1.4847,1,0,0.0393,0,0.041
0.3223,0.078,7.611,2.465,1,0,0.2289,0,0.0223
0.1742,0.0263,6.0509,1.086,1,0,-0.0759,0,0.0298
0.4981,0.155,7.7553,7.5589,1,0,0.2456,0,0.0652
0.6343,0.1765,4.0503,1.0772,1,0,0.1947,0,0.0077
0.467,0.3987,6.4055,1.7435,1,0,1.0292,0,0.0754
0.0014,0.0322,4.2583,1.5278,1,0,0.3504,0,0.1715
0,0.0069,4.2808,1.0105,1,0,0.0565,0,0.1341
0.0126,0.0321,6.2882,1.8486,1,0,0.7466,0,0.098
0.008,0.0095,6.0582,1.4772,0,0,0.1186,0,0.0838
0.1463,0.2815,7.4592,3.2265,1,0,0.5707,0,0.279
0.1893,0.0042,6.6008,1.6212,1,1,-0.0119,0,0.1628
0.0962,0.0871,3.8824,1.7271,0,0,0.032,0,0.4601
0.0919,0.08,3.9117,1.7711,0,0,-0.0494,0,0.4838
0.1478,0.5692,5.2581,12.4993,1,0,0.2312,0,0.1255
0.1672,0.097,4.4927,0.8048,1,0,0.1131,0,0.003
0.2935,0.186,6.7996,2.149,1,0,0.2054,0,0.0983
0.0622,0.0172,5.6247,1.305,1,0,0.3472,0,0.1505
0.0716,0.0221,5.1576,0.7574,1,0,-0.1144,0,0.0776
0.0761,0.0786,5.1953,0.9873,1,1,-0.0993,0,0.1002
0.1055,0.0052,4.6949,1.0463,0,0,0.3493,0,0.0136
0.0034,0.1317,5.8033,2.6816,1,0,0.1753,0,0.176
0,0.1396,4.904,3.3274,1,0,0.3267,0,0.3544
0.0073,0.6394,5.6266,4.2725,1,0,1.6444,0,0.0697
0.3681,0.2027,5.3125,3.9703,1,0,0.7329,0,0.0201
0.5255,0.1011,5.3883,3.0929,1,0,0.686,0,0.0643
0.5187,0.0863,5.8111,1.9351,1,0,0.5151,0,0.0275
0,0.2248,3.8788,1.6436,0,0,0.1385,0,0.6723
0,0.1164,4.1091,1.5405,1,0,0.0926,0,0.3354
0,0.138,4.1378,1.5659,1,0,0.0869,0,0.3091
0,0.1741,4.3233,1.8286,1,0,0.1039,0,0.405
0,0.2507,4.4538,1.7074,1,0,0.0978,0,0.3638
0.0042,0.145,5.4839,1.8439,1,0,0.0731,0,0.0399
0.1303,0.0854,3.779,2.7807,1,0,0.2015,0,0.3519
0.0014,0.2721,4.7971,5.3464,1,0,0.1495,0,0.1211
0.1361,0.0752,4.6544,2.234,1,0,0.0585,0,0.0733
0.233,0.2284,4.2185,1.842,1,0,0.2781,0,0.0438
0.3052,0.1481,4.8873,2.2824,1,0,0.288,0,0.0368
0,0.1271,2.6531,2.0499,1,0,0.2846,0,0.3276
0.3099,0.223,5.8073,6.8379,1,0,0.5017,0,0.1305
0.0445,0.0346,6.7198,2.3201,0,0,0.0717,0,0.0046
0.0258,0.0275,6.8605,1.9692,1,0,-0.0497,0,0.0035
0.0234,0.0212,6.6912,2.0125,1,0,-0.0052,0,0.0054
0.0291,0.0043,6.3916,1.1251,1,0,0.1223,0,0.004
0.0366,0.024,6.769,1.3247,1,0,0.0051,0,0.0021
0.026,0.3132,4.1988,2.1667,1,0,0.3591,0,0.5099
0.3853,0.1302,5.0125,1.91,1,0,0.6234,0,0.4203
0.3036,0.0913,5.232,1.2495,1,0,0.1086,0,0.0301
0.0902,0.3157,3.7825,0.6378,1,0,-0.225,0,0.2781
0,0.1246,3.2245,2.669,1,0,-0.0085,0,0.605
0.1358,0.1922,5.9768,4.5066,1,0,0.2454,0,0.1535
0.3681,0.0586,6.3382,2.4977,1,0,0.3398,0,0.0233
0.4929,0.1446,4.7968,4.5095,1,0,0.1546,0,0.0184
0.3828,0.1935,5.4387,5.128,1,0,0.2003,0,0.0189
0.5352,0.1346,4.6683,2.7339,1,0,0.0779,0,0.0145
0.2852,0.2056,6.1831,2.5539,1,0,0.1764,0,0.0104
0.6881,0.0115,6.9926,0.1751,1,1,-0.0358,0,0.0717
0.1463,0.1135,5.3153,3.1356,1,0,1.6444,0,0.0176
0.2802,0.0144,3.5518,0.436,1,0,0.0058,0,0.0068
0.186,0.0587,3.8718,0.5091,1,0,0.0244,0,0.0052
0.1325,0.1191,5.0214,1.2765,1,0,0.2227,0,0.0109
0.1265,0.1635,7.3349,4.7033,1,0,0.3614,0,0.2283
0.1,0.1679,7.5838,4.5941,1,0,0.2039,0,0.1867
0,0.2526,4.2681,3.247,1,0,0.1462,0,0.2981
0,0.2371,4.6368,3.9028,1,0,0.1752,0,0.3466
0.155,0.1248,6.9854,2.9809,1,1,0.1716,0,0.0478
0.028,0.2194,4.3316,3.1563,1,0,0.3008,0,0.0101
0.2555,0.1409,3.7331,1.3261,1,0,0.2834,0,0.0135
0.0092,0.0143,7.9472,3.3468,1,0,1.1051,0,0.2921
0.2935,0.094,8.3753,4.2362,1,0,1.5759,0,0.3064
0.2586,0.0866,8.1268,3.5338,1,0,0.597,0,0.1182
0,0.2256,7.4635,5.1168,1,0,0.6698,0,0.4405
0.0014,0.282,8.8049,13.6982,1,0,0.608,0,0.3618
0.1041,0.016,4.1117,0.8741,0,0,-0.0484,0,0.02
0.0281,0.0557,2.645,2.9063,1,0,0.2739,0,0.017
0,0.2604,4.7724,1.5305,1,0,0.4283,0,0.038
0.0542,0.2634,4.1974,2.4033,1,0,0.0731,0,0.1655
0,0.0518,3.9579,1.2322,0,0,-0.0182,0,0.0709
0.0501,0.0873,4.6319,0.9405,1,0,-0.0641,0,0.0083
0.0607,0.0568,6.8536,1.7036,1,0,-0.1796,0,0.0601
0,0.1132,6.4161,1.2849,0,0,-0.1954,0,0.1131
0.0153,0.0432,3.5644,1.3272,1,0,-0.2607,0,0.1769
0.0147,0.0347,3.6184,1.414,1,0,0.0734,0,0.2232
0.0073,0.0302,3.0067,0.727,1,0,0.0605,0,0.0761
0.5181,0.0544,3.8816,0.5952,0,0,0.3851,0,0.0762
0.4208,0.0587,2.3325,1.2924,1,0,0.3934,0,0.0008
0.0025,0.1265,4.8808,3.1026,1,0,0.476,0,0.6724
0,0.309,3.8875,3.1006,0,0,0.1964,0,0.1417
0,0.3495,6.1675,11.0286,1,0,0.533,0,0.0458
0.0003,0.1491,5.983,7.2683,1,0,0.3477,0,0.2798
0.137,0.0093,4.7257,0.8784,0,0,0.1081,0,0.0209
0.0072,0.043,3.3856,2.1239,1,0,0.7747,0,0.6286
0.0369,0.0953,3.9293,2.1426,1,0,0.1607,0,0.1414
0.0071,0.2115,4.1829,1.8049,1,0,0.2966,0,0.3447
0.1361,0.1832,8.1065,4.2721,1,0,0.1703,0,0.1385
0.1953,0.0742,8.3629,2.6323,1,0,0.0098,0,0.1325
0.0966,0.3043,3.5071,0.717,0,0,0.3756,0,0.4659
0.013,0.0972,5.8698,1.0663,0,0,0.2196,0,0.0198
0.2013,0.0798,3.4749,2.5002,0,1,-0.1034,0,0.0977
0.1052,0.351,6.2453,8.2615,1,0,0.9041,0,0.0127
0.3615,0.0883,7.8546,2.3137,1,0,0.4752,0,0.0547
0.2603,0.1262,8.2674,1.9438,1,0,0.0972,0,0.0448
0.1152,0.0909,5.9412,1.6554,1,0,0.2382,0,0.0097
0.1947,0.045,6.6543,1.2535,1,1,-0.0846,0,0.0418
0.2438,0.0982,5.2565,1.7871,1,0,0.1082,0,0.024
0.059,0.3472,5.2977,3.9449,1,0,0.2145,0,0.3862
0.0118,0.2943,5.9978,5.1327,1,0,0.1755,0,0.3893
0.3182,0.0785,6.3887,3.4703,1,0,0.1076,0,0.0264
0.3405,0.0979,6.493,2.8209,1,0,0.135,0,0.0095
0,0.435,6.5632,10.9966,1,0,0.9673,0,0.5046
0.3599,0.0738,2.1345,1.7693,0,0,0.3698,0,0.0154
0.5928,0.0698,4.6969,2.1049,1,0,0.2278,0,0.2424
0.2723,0.1517,6.6457,3.8297,1,0,0.3996,0,0.0178
0,0.1175,6.3689,6.7865,1,0,0.271,0,0.0709
0,0.0912,6.6872,4.0262,1,0,0.6476,0,0.048
0.0099,0.2656,8.2803,4.5582,1,0,0.1228,0,0.5999
0,0.6394,7.6471,5.7819,1,0,0.2263,0,0.2532
0.0049,0.1556,7.3059,2.8949,1,0,-0.0256,0,0.14
0.3417,0.0936,5.4883,1.6132,1,0,0.0598,0,0.0272
0.0085,0.159,6.7877,2.9462,1,0,0.0757,0,0.2161
0,0.2587,5.0576,3.0531,1,0,0.6361,0,0.0073
0,0.2881,5.7731,3.7259,1,0,0.2571,0,0.0093
0,0.3088,5.0946,2.742,1,0,0.0273,0,0.2536
0.0007,0.265,5.2707,3.2706,1,0,0.018,0,0.1971
0.6881,0.5667,7.5919,0.1751,1,0,0.099,0,0.0299
0.6881,0.6394,7.4328,0.1751,1,0,0.0523,0,0.0342
0.0005,0.2708,6.9928,2.1985,1,0,0.4427,0,0.278
0,0.2026,6.5796,1.2722,1,0,0.1903,0,0.2191
0,0.0874,5.8713,0.6409,1,0,0.0535,0,0.1476
0,0.0445,5.4539,0.5337,1,0,-0.0169,0,0.0594
0.3102,0.112,5.8658,1.613,1,0,0.0804,0,0.0484
0.2408,0.1829,4.1496,3.112,1,0,0.1933,0,0.0021
0.2778,0.1387,4.8128,1.8547,1,0,0.162,0,0.1881
0.4812,0.1088,4.815,1.6711,1,0,0.404,0,0.0168
0.0651,0.495,11.0197,16.2844,1,0,0.8373,1,0.2663
0.2676,0.0557,11.0197,1.4002,1,0,0.0131,0,0.012
0.3812,0.027,7.1825,1.5951,1,0,0.5253,0,0.0128
0.6881,0.0681,4.3736,0.1751,1,0,0.4507,0,0.3469
0.0511,0.4309,6.4872,5.61,1,0,0.316,0,0.2022
0.2218,0.2793,7.5366,3.8582,1,0,0.1936,0,0.0052
0.1174,0.2484,8.0349,4.1773,1,0,0.1565,0,0.0078
0.1598,0.3076,8.3705,3.7022,1,0,0.1056,0,0.1326
0.1549,0.2039,8.188,3.2393,1,0,0.113,0,0.0141
0.2853,0.2032,7.8666,3.5551,1,0,0.1321,0,0.0778
0.0057,0.2252,3.1589,3.3946,1,0,0.8061,0,0.1225
0.3457,0.0038,3.9264,0.7249,1,0,0.362,0,0.0088
0.3339,0.0436,4.525,1.191,1,0,0.0909,0,0.0059
0.071,0.0199,4.6641,3.2747,0,0,0.0867,0,0.0271
0.1474,0.0184,4.0114,1.1764,0,0,0.1285,0,0.0223
0.1946,0.02,5.6776,3.006,0,0,0.2148,0,0.0593
0,0.1204,4.7333,2.2154,1,0,0.3633,0,0.3673
0.4658,0.1684,5.3787,2.3953,1,0,0.1947,0,0.0688
0,0.2524,7.4443,4.7288,1,0,0.2089,1,0.1168
0,0.1177,4.8887,3.0916,1,0,0.5713,0,0.3644
0,0.1675,4.6073,1.8781,1,0,0.2945,0,0.2345
0.0941,0.0055,4.7329,1.2068,0,0,0.1393,0,0.0096
0.0926,0.0076,5.163,1.6664,0,0,0.0302,0,0.0127
0.1184,0.011,4.9147,1.228,0,0,0.1585,0,0.0228
0.0617,0.0114,5.1277,1.2978,0,0,-0.1027,0,0.0224
0.0056,0.3903,6.6394,7.8879,1,0,0.2832,0,0.0885
0.0027,0.4175,7.3646,13.0581,1,0,0.2194,0,0.0631
0.0408,0.251,7.6107,7.9247,1,0,0.0689,0,0.0329
0.0874,0.285,7.1814,6.6949,1,0,-0.133,0,0.3076
0.1267,0.2481,3.6534,1.5611,1,0,0.1066,0,0.3142
0.0861,0.4692,4.6174,2.7079,1,0,0.302,0,0.3863
0,0.2128,6.3772,3.6045,1,0,0.1232,0,0.2653
0,0.1849,4.6961,4.4415,1,0,0.4535,0,0.3067
0,0.184,6.3177,2.9298,0,0,1.0851,0,0.4241
0,0.1728,6.3881,2.6446,0,0,0.2798,0,0.4787
0,0.1487,6.1907,1.9293,1,0,0.0882,0,0.3944
0,0.2041,3.9854,1.155,1,0,0.4114,0,0.3856
0.2097,0.1048,5.5792,1.9251,1,0,0.1986,0,0.0374
0.0657,0.1539,6.9938,2.6935,1,0,0.1935,0,0.0919
0.2168,0.1376,4.4727,2.0513,1,0,0.0717,0,0.0743
0.2024,0.1142,4.1067,1.2161,1,0,0.1515,0,0.1014
0.5032,0.0986,4.3467,1.0629,1,0,0.1801,0,0.0554
0.015,0.6394,5.0955,3.294,1,0,1.2445,0,0.5739
0,0.3059,6.9443,5.6326,1,0,0.4812,0,0.4986
0.0016,0.0161,5.8455,1.0696,0,0,0.1273,0,0.0354
0,0.3224,2.8215,1.9079,1,0,-0.2608,0,0.4207
0.434,0.1413,6.4697,4.0458,1,0,1.0822,0,0.0002
0.3617,0.0916,6.6312,2.276,1,0,0.0889,0,0.0002
0.2417,0.1898,7.7889,4.1139,1,0,0.3881,0,0.0002
0.0849,0.1626,7.9696,3.0486,1,0,0.0584,0,0.0002
0.1834,0.1358,8.4539,2.0426,1,0,0.1067,0,0.0002
0.5444,0.0922,2.452,2.1494,1,0,0.1349,0,0.1688
0.2514,0.1476,10.2395,5.4428,1,0,0.1295,0,0.0013
0.3323,0.1123,10.111,4.6309,1,0,-0.1704,0,0.0031
0.5397,0.315,5.9678,1.7469,1,0,0.6562,1,0.0056
0.4309,0.0903,5.5652,0.8555,1,0,0.0873,0,0.0035
0.4035,0.0621,5.8592,1.1548,1,1,-0.0015,0,0.0132
0.3811,0.1202,7.0864,2.3989,1,0,0.3897,0,0.0192
0,0.1206,3.1216,2.1411,1,0,0.8273,0,0.0086
0.018,0.1645,5.4679,5.0858,0,0,0.4579,0,0.0561
0.0086,0.2127,5.3083,2.2755,0,0,0.4611,0,0.0023
0.2091,0.2236,4.4454,3.0443,1,0,0.3276,0,0.0035
0.0777,0.01,3.864,0.9856,0,0,0.0342,0,0.0102
0.0186,0.0187,4.058,1.1929,0,0,-0.0763,0,0.0289
0.2181,0.1071,5.0098,1.8345,1,0,0.3421,0,0.0587
0.1225,0.07,10.3039,8.4804,1,0,0.1307,0,0.0419
0.1132,0.1039,10.44,3.849,1,0,0.192,0,0.0457
0.1157,0.075,10.3984,3.8794,1,0,0.0554,0,0.04
0.0229,0.175,6.3224,4.0664,1,0,0.2813,0,0.0125
0.1946,0.1763,6.3226,3.5004,1,0,0.19,0,0.1155
0.0764,0.2436,6.9078,2.4453,1,0,0.5454,0,0.1273
0.185,0.1638,7.5029,2.8897,1,0,0.1152,0,0.2341
0.0665,0.1999,7.7473,3.0716,1,0,0.0911,0,0.1638
0.1466,0.1317,3.561,1.201,1,0,0.0529,0,0.0002
0.0841,0.0186,5.6,1.965,0,0,-0.0362,0,0.0378
0.0814,0.0197,5.7853,1.3824,0,0,0.5567,0,0.04
0.0494,0.0173,6.1082,1.1265,0,0,0.2558,0,0.0276
0.1169,0.0066,5.6585,0.6991,0,0,-0.1054,0,0.0408
0,0.305,5.1655,7.876,1,0,0.4355,0,0.5308
0.3774,0.031,4.5392,0.9994,1,0,0.1457,0,0.0281
0.268,0.0863,7.5902,1.3911,1,0,0.5087,0,0.0758
0.0614,0.0869,8.7368,3.0483,1,0,0.2563,0,0.1216
0.1376,0.1179,7.6809,1.1071,1,0,0.2338,0,0.1102
0.2249,0.1645,4.7362,3.6212,1,0,0.0161,0,0.0383
0.1004,0.2254,4.8336,3.1143,1,0,0.0561,0,0.0002
0,0.167,4.6671,1.0663,1,0,0.0365,0,0.0072
0.2216,0.1056,3.7292,1.1226,1,0,0.1125,0,0.016
0,0.3149,6.071,6.4783,1,0,0.2317,0,0.0853
0,0.2618,5.659,3.364,1,0,0.2232,0,0.1382
0.4657,0.155,5.1599,2.1175,1,0,0.4195,0,0.035
0.2272,0.0695,5.2003,1.0969,1,0,0.262,0,0.0375
0,0.0225,4.3077,1.5543,1,0,-0.0075,0,0.2082
0,0.0191,4.3227,1.3329,1,0,-0.0033,0,0.2821
0,0.0243,5.6536,2.202,1,0,-0.0235,0,0.0831
0.4896,0.0507,5.0041,1.6624,1,0,-0.1807,0,0.0125
0,0.1274,4.5693,1.8574,1,0,0.406,0,0.2274
0.4239,0.1305,2.383,1.1947,1,0,0.0617,0,0.0867
0.5561,0.0816,2.7919,1.5257,1,0,0.5915,0,0.0437
0.0011,0.1284,7.1806,8.6892,1,0,1.6444,1,0.0851
0,0.0126,4.2459,2.1156,1,0,0.1088,0,0.7071
0.4494,0.1205,4.5248,1.1496,1,0,0.1933,0,0.0029
0,0.2447,4.8745,2.1242,1,0,0.1879,0,0.3426
0,0.1904,6.4304,1.8635,1,0,0.1138,0,0.4917
0.0149,0.0144,3.9808,1.1275,0,0,0.0721,0,0.0607
0.0894,0.036,3.0177,0.4036,1,0,0.0104,0,0.3136
0.0431,0.059,3.736,0.7743,1,0,0.005,0,0.3263
0.0332,0.2093,5.3174,4.8984,1,1,1.6444,0,0.0159
0.2871,0.1483,5.0049,2.1794,1,0,1.6444,0,0.0204
0.0185,0.366,7.1001,4.9123,1,0,0.2059,0,0.3188
0.1394,0.2622,10.2988,7.378,1,0,0.618,0,0.2007
0.0029,0.0173,4.0895,1.2752,0,0,1.0437,0,0.067
0,0.0656,4.768,1.7243,1,0,0.5239,0,0.0809
0.1543,0.017,5.7591,3.3694,1,0,0.3667,0,0.1223
0.0082,0.0096,5.5272,1.4566,1,0,0.1617,0,0.006
0.285,0.125,4.8171,3.3988,1,0,0.162,0,0.0307
0,0.2305,6.747,2.9779,1,0,-0.1035,0,0.3485
0,0.6394,5.301,9.9416,0,0,-0.3233,0,0.7071
0.0168,0.6394,4.1167,4.2114,0,0,0.2826,0,0.1867
0.6714,0.5395,5.6179,11.6412,1,0,1.6444,0,0.1425
0.6881,0.0352,5.0602,2.5441,1,1,0.0897,0,0.1258
0.6881,0.0398,5.5678,1.577,1,0,0.4351,0,0.0554
0.6831,0.0301,6.5833,2.7655,1,0,-0.0014,0,0.0968
0,0.3076,5.2302,3.7232,0,0,0.1217,0,0.3336
0.2488,0.0452,4.4578,1.7081,0,0,0.1282,0,0.0103
0.2383,0.0886,4.5246,1.8205,1,0,0.0039,0,0.0091
0.0172,0.3249,6.2215,2.2441,1,0,0.2833,0,0.1329
0.155,0.0584,4.7436,1.1962,1,0,-0.0173,0,0.1412
0.0212,0.3785,7.3257,10.0284,1,0,0.3657,0,0.0435
0,0.3525,8.3197,9.9836,1,0,0.3099,0,0.1428
0,0.2982,9.1828,6.7001,1,0,0.2518,0,0.2817
0.0269,0.0721,5.9276,1.301,1,0,0.1809,0,0.0185
0.0354,0.1802,5.3415,2.4697,1,0,0.5844,0,0.0485
0.4461,0.141,5.6111,2.5779,1,0,0.112,0,0.0525
0.3662,0.1675,8.5293,1.6696,1,0,0.2952,0,0.0801
0.0137,0.255,4.328,3.123,1,0,0.2162,0,0.3692
0,0.1704,4.6065,2.7906,1,0,0.385,0,0.147
0,0.1686,7.2355,4.9732,1,0,0.1342,0,0.1802
0.021,0.2473,5.3959,3.3856,1,0,0.9704,0,0.4777
0.1037,0.0391,3.6542,0.721,1,0,-0.0339,0,0.0769
0.078,0.2566,6.8591,4.9884,1,0,0.1915,0,0.036
0.0311,0.1714,6.5053,2.4039,1,0,0.1344,0,0.011
0,0.2875,5.845,9.0272,1,0,0.6978,0,0.027
0,0.1821,6.8984,4.8633,1,0,0.5908,0,0.3033
0.2793,0.1894,7.7077,8.913,1,0,1.2955,0,0.1119
0.1754,0.1319,8.2271,3.7303,1,0,0.3143,0,0.0594
0.2089,0.2377,10.076,6.6913,1,0,0.1265,0,0.0906
0.0274,0.2086,4.4285,1.8594,1,0,0.212,0,0.0503
0,0.0862,4.9892,0.6602,1,0,0.1212,0,0.0847
0,0.121,5.6567,1.1029,1,0,0.0795,0,0.2111
0.0066,0.0445,2.5564,1.7314,0,0,-0.0082,0,0.1389
0.311,0.0884,3.972,1.849,1,0,0.1207,0,0.0002
0,0.3718,4.476,6.2648,0,0,0.8326,0,0.2767
0,0.1241,2.9907,0.9118,1,0,0.0799,0,0.3533
0,0.1663,4.1309,2.2084,1,0,0.1881,0,0.314
0.0264,0.1744,4.8847,1.2609,1,0,0.0319,0,0.5681
0.4231,0.1698,6.788,7.2477,1,0,0.0871,0,0.0075
0.3791,0.2021,6.6263,4.2591,1,0,0.0141,0,0.0052
0.3088,0.1314,7.7289,5.2947,1,0,0.5394,0,0.1399
0.3167,0.0903,6.8199,1.2999,1,0,0.35,0,0.0736
0.3024,0.055,6.8895,1.8392,1,0,0.0152,0,0.0312
0.3536,0.0571,3.8205,1.8031,1,0,-0.0613,0,0.03
0.4046,0.0913,4.3883,2.1511,1,0,0.2782,0,0.0303
0.2613,0.0172,3.6109,3.5289,0,0,0.3545,0,0.1929
0.182,0.111,4.9835,2.5622,1,0,0.3098,0,0.0012
0,0.174,5.9821,5.2635,1,0,0.6145,0,0.4295
0.2295,0.1463,7.8479,5.6686,1,0,0.4971,0,0.3158
0.0056,0.1652,8.4211,4.7262,1,0,0.2838,0,0.094
0.0011,0.228,9.8018,7.3017,1,0,0.299,0,0.1926
0.0969,0.086,9.2999,4.3907,1,0,0.1032,0,0.0568
0.4031,0.0267,5.2066,2.5008,1,1,1.6444,0,0.1392
0.0138,0.3355,3.3416,2.0629,1,0,-0.0537,0,0.3924
0,0.0841,2.8254,1.6611,0,0,0.0468,0,0.1772
0.5452,0.0456,3.7531,0.6892,1,0,0.5953,0,0.0079
0.2788,0.0894,6.8882,1.7753,1,0,1.6444,0,0.0087
0.1744,0.1212,9.8033,5.0285,1,0,0.9083,1,0.004
0.0124,0.4361,6.8616,5.1352,1,0,0.5268,0,0.5989
0.145,0.0752,2.1345,0.876,0,0,0.4012,0,0.0204
0.096,0.5123,5.6883,3.3243,1,0,1.2953,0,0.0161
0.3796,0.266,7.8765,3.7071,1,0,0.4875,0,0.0208
0.6881,0.0069,5.3984,1.4437,1,0,-0.2197,0,0.1333
0,0.2955,4.9151,2.7846,1,0,0.2802,0,0.3289
0.1576,0.0134,4.4102,1.1515,0,0,-0.112,0,0.0306
0.0403,0.0163,3.1779,0.6596,1,0,0.2592,0,0.001
0.078,0.0114,3.5678,0.9228,1,0,-0.1132,0,0.001
0.1347,0.1039,6.3616,0.9837,1,0,0.5397,0,0.0111
0.3174,0.08,6.4385,1.3118,1,0,0.1061,0,0.0283
0.01,0.2346,3.4997,2.4019,0,0,0.5994,1,0.0978
0.0478,0.0271,6.372,1.7533,0,0,0.1113,0,0.0002
0.0069,0.1891,5.5638,5.8225,1,0,0.3381,0,0.5938
0.2424,0.0907,6.2942,1.6089,1,0,0.2767,0,0.1056
0.2503,0.1676,4.1446,3.1312,1,0,0.1713,0,0.0024
0.2803,0.2266,4.972,1.7252,1,0,-0.0416,0,0.0091
0.3323,0.0667,4.7614,1.3373,1,0,-0.0589,0,0.0069
0,0.009,6.1902,1.2417,1,0,-0.3233,0,0.4242
0.0296,0.0049,8.1106,1.2761,1,0,0.0077,0,0.2197
0,0.1019,6.2724,2.2468,1,0,0.2435,0,0.1797
0,0.0387,6.1165,1.6155,0,0,-0.0322,0,0.1577
0.0017,0.4419,7.1766,11.2832,1,0,1.1653,0,0.5337
0.0004,0.3907,6.5203,4.4198,1,0,0.4182,0,0.3745
0.1815,0.2089,6.0553,3.2639,1,0,0.6493,0,0.0278
0.1199,0.1199,3.5455,2.6314,0,0,0.1741,0,0.0863
0.0671,0.1363,3.3395,1.7983,0,0,0.0909,0,0.1204
0.0432,0.1386,2.8776,1.0269,0,0,0.0446,0,0.1811
0,0.328,3.4948,1.4716,1,0,0.0534,0,0.1443
0.6881,0.0793,4.5884,3.5778,0,0,0.6227,0,0.0052
0.0003,0.2303,5.8469,5.8893,1,0,0.1339,0,0.5816
0,0.2427,5.5616,3.277,1,0,0.1258,0,0.4526
0,0.0075,6.1284,3.9762,1,0,-0.3233,0,0.6969
0.528,0.0828,3.0472,1.8161,1,0,-0.1957,0,0.2323
0.4461,0.1057,3.723,0.6601,1,0,-0.2585,0,0.0921
0.117,0.0133,4.6385,2.0647,0,0,-0.0433,0,0.0888
0.0222,0.0148,4.41,1.6048,0,0,-0.0666,0,0.0452
0,0.3023,4.4403,3.487,1,0,0.4813,0,0.2649
0.3017,0.0102,3.288,16.2844,0,1,-0.3233,0,0.0776
0.2576,0.062,5.7335,1.3493,1,0,0.3178,0,0.0145
0.0043,0.3014,3.9434,3.8358,1,0,0.177,0,0.2213
0,0.3796,5.0079,4.9274,1,0,0.3397,0,0.3885
0,0.112,4.1267,1.2306,0,0,-0.0235,0,0.3127
0.1504,0.0146,5.0091,1.9851,0,0,0.138,0,0.0383
0.0008,0.1664,4.4018,2.3035,1,0,0.0145,0,0.0002
0.6881,0.1413,3.1781,0.1751,1,0,-0.1301,0,0.0002
0.6241,0.0684,2.9711,16.2844,1,0,-0.0711,0,0.0002
0.4767,0.0761,3.5859,2.2035,1,0,0.2827,0,0.0047
0.4081,0.0179,2.1345,2.0547,1,0,0.2576,0,0.018
